date,product_id,product_name,category,list_price,discount_pct,selling_price,competitor_price,marketing_spend,units_sold,unit_cost,revenue,gross_profit
2025-08-13,P100,Everyday Sneakers,Footwear,67.46,0.15,57.34,68.16,1165.06,120,28.0,6881.24,3521.24
2025-08-14,P100,Everyday Sneakers,Footwear,67.99,0.0,67.99,64.98,1819.23,73,28.0,4962.98,2918.98
2025-08-15,P100,Everyday Sneakers,Footwear,65.56,0.15,55.73,65.4,1318.78,112,28.0,6241.27,3105.27
2025-08-16,P100,Everyday Sneakers,Footwear,67.24,0.0,67.24,68.26,1422.36,88,28.0,5916.82,3452.82
2025-08-17,P100,Everyday Sneakers,Footwear,68.21,0.2,54.57,63.68,1168.8,108,28.0,5893.72,2869.72
2025-08-18,P100,Everyday Sneakers,Footwear,67.82,0.05,64.43,67.32,1676.39,97,28.0,6249.68,3533.68
2025-08-19,P100,Everyday Sneakers,Footwear,68.09,0.05,64.68,68.22,1109.95,84,28.0,5433.5,3081.5
2025-08-20,P100,Everyday Sneakers,Footwear,69.11,0.1,62.2,66.51,1590.04,100,28.0,6220.08,3420.08
2025-08-21,P100,Everyday Sneakers,Footwear,66.8,0.15,56.78,68.71,1336.69,107,28.0,6075.51,3079.51
2025-08-22,P100,Everyday Sneakers,Footwear,66.98,0.05,63.63,66.67,1495.33,80,28.0,5090.63,2850.63
2025-08-23,P100,Everyday Sneakers,Footwear,68.63,0.0,68.63,67.31,1339.47,101,28.0,6931.97,4103.97
2025-08-24,P100,Everyday Sneakers,Footwear,66.48,0.15,56.5,70.23,1353.94,133,28.0,7515.14,3791.14
2025-08-25,P100,Everyday Sneakers,Footwear,68.37,0.05,64.95,67.53,1823.46,83,28.0,5391.06,3067.06
2025-08-26,P100,Everyday Sneakers,Footwear,69.68,0.1,62.71,66.76,1278.31,83,28.0,5204.8,2880.8
2025-08-27,P100,Everyday Sneakers,Footwear,68.91,0.0,68.91,67.8,1229.12,66,28.0,4548.12,2700.12
2025-08-28,P100,Everyday Sneakers,Footwear,68.14,0.15,57.92,65.29,971.36,106,28.0,6139.12,3171.12
2025-08-29,P100,Everyday Sneakers,Footwear,70.1,0.0,70.1,67.07,1816.71,74,28.0,5187.03,3115.03
2025-08-30,P100,Everyday Sneakers,Footwear,68.36,0.1,61.52,68.87,1322.29,106,28.0,6521.37,3553.37
2025-08-31,P100,Everyday Sneakers,Footwear,68.11,0.05,64.7,65.58,1535.17,89,28.0,5758.36,3266.36
2025-09-01,P100,Everyday Sneakers,Footwear,67.94,0.0,67.94,68.29,1586.18,77,28.0,5231.24,3075.24
2025-09-02,P100,Everyday Sneakers,Footwear,67.93,0.0,67.93,68.23,1868.51,81,28.0,5502.02,3234.02
2025-09-03,P100,Everyday Sneakers,Footwear,69.98,0.2,55.99,70.53,1706.84,132,28.0,7390.09,3694.09
2025-09-04,P100,Everyday Sneakers,Footwear,69.58,0.0,69.58,66.62,1552.26,63,28.0,4383.73,2619.73
2025-09-05,P100,Everyday Sneakers,Footwear,67.94,0.1,61.14,70.78,1602.48,114,28.0,6970.41,3778.41
2025-09-06,P100,Everyday Sneakers,Footwear,68.64,0.0,68.64,68.22,1336.73,81,28.0,5559.59,3291.59
2025-09-07,P100,Everyday Sneakers,Footwear,70.42,0.05,66.89,68.09,1426.73,80,28.0,5351.57,3111.57
2025-09-08,P100,Everyday Sneakers,Footwear,69.64,0.0,69.64,67.5,1215.1,69,28.0,4804.93,2872.93
2025-09-09,P100,Everyday Sneakers,Footwear,68.81,0.0,68.81,71.86,1264.56,73,28.0,5023.25,2979.25
2025-09-10,P100,Everyday Sneakers,Footwear,66.63,0.0,66.63,68.47,1053.09,85,28.0,5663.64,3283.64
2025-09-11,P100,Everyday Sneakers,Footwear,69.05,0.15,58.69,71.18,1322.21,109,28.0,6397.63,3345.63
2025-09-12,P100,Everyday Sneakers,Footwear,69.2,0.05,65.74,71.98,464.94,66,28.0,4338.77,2490.77
2025-09-13,P100,Everyday Sneakers,Footwear,68.7,0.15,58.39,69.15,1548.44,125,28.0,7298.96,3798.96
2025-09-14,P100,Everyday Sneakers,Footwear,68.94,0.0,68.94,70.95,1366.26,89,28.0,6135.91,3643.91
2025-09-15,P100,Everyday Sneakers,Footwear,69.8,0.0,69.8,68.31,1551.21,73,28.0,5095.26,3051.26
2025-09-16,P100,Everyday Sneakers,Footwear,69.52,0.2,55.61,65.17,789.63,100,28.0,5561.3,2761.3
2025-09-17,P100,Everyday Sneakers,Footwear,69.12,0.2,55.3,68.97,757.36,107,28.0,5916.59,2920.59
2025-09-18,P100,Everyday Sneakers,Footwear,68.56,0.0,68.56,72.54,1151.77,73,28.0,5004.72,2960.72
2025-09-19,P100,Everyday Sneakers,Footwear,68.25,0.15,58.01,66.3,1257.92,96,28.0,5569.34,2881.34
2025-09-20,P100,Everyday Sneakers,Footwear,69.6,0.0,69.6,68.32,1353.51,81,28.0,5637.6,3369.6
2025-09-21,P100,Everyday Sneakers,Footwear,70.26,0.15,59.72,67.44,1607.69,106,28.0,6330.34,3362.34
2025-09-22,P100,Everyday Sneakers,Footwear,70.57,0.0,70.57,67.41,1186.17,70,28.0,4939.6,2979.6
2025-09-23,P100,Everyday Sneakers,Footwear,70.58,0.0,70.58,69.57,1851.44,80,28.0,5646.65,3406.65
2025-09-24,P100,Everyday Sneakers,Footwear,69.56,0.05,66.08,73.17,2005.77,79,28.0,5220.4,3008.4
2025-09-25,P100,Everyday Sneakers,Footwear,68.78,0.0,68.78,72.47,919.02,65,28.0,4470.58,2650.58
2025-09-26,P100,Everyday Sneakers,Footwear,69.35,0.05,65.89,69.84,1065.8,76,28.0,5007.41,2879.41
2025-09-27,P100,Everyday Sneakers,Footwear,69.11,0.0,69.11,68.58,2121.39,85,28.0,5874.69,3494.69
2025-09-28,P100,Everyday Sneakers,Footwear,71.11,0.0,71.11,69.82,1043.12,59,28.0,4195.26,2543.26
2025-09-29,P100,Everyday Sneakers,Footwear,68.37,0.0,68.37,67.12,490.08,61,28.0,4170.4,2462.4
2025-09-30,P100,Everyday Sneakers,Footwear,71.71,0.2,57.37,72.45,1447.95,128,28.0,7342.84,3758.84
2025-10-01,P100,Everyday Sneakers,Footwear,69.01,0.15,58.66,71.21,1562.34,105,28.0,6159.42,3219.42
2025-10-02,P100,Everyday Sneakers,Footwear,70.83,0.2,56.66,69.45,895.8,102,28.0,5779.68,2923.68
2025-10-03,P100,Everyday Sneakers,Footwear,70.28,0.15,59.74,70.99,1014.69,103,28.0,6152.8,3268.8
2025-10-04,P100,Everyday Sneakers,Footwear,70.9,0.0,70.9,73.13,1759.71,75,28.0,5317.16,3217.16
2025-10-05,P100,Everyday Sneakers,Footwear,72.28,0.0,72.28,69.65,1676.15,77,28.0,5565.7,3409.7
2025-10-06,P100,Everyday Sneakers,Footwear,69.74,0.15,59.28,70.32,738.62,111,28.0,6579.87,3471.87
2025-10-07,P100,Everyday Sneakers,Footwear,72.12,0.2,57.7,69.31,1408.71,107,28.0,6173.52,3177.52
2025-10-08,P100,Everyday Sneakers,Footwear,69.51,0.2,55.61,70.65,1926.27,122,28.0,6784.55,3368.55
2025-10-09,P100,Everyday Sneakers,Footwear,71.52,0.0,71.52,70.94,1586.48,68,28.0,4863.6,2959.6
2025-10-10,P100,Everyday Sneakers,Footwear,70.26,0.05,66.74,69.4,1538.35,86,28.0,5739.86,3331.86
2025-10-11,P100,Everyday Sneakers,Footwear,71.06,0.0,71.06,73.48,1821.76,80,28.0,5684.52,3444.52
2025-10-12,P100,Everyday Sneakers,Footwear,70.8,0.2,56.64,70.96,1084.09,149,28.0,8439.23,4267.23
2025-10-13,P100,Everyday Sneakers,Footwear,70.8,0.1,63.72,70.6,1729.7,77,28.0,4906.3,2750.3
2025-10-14,P100,Everyday Sneakers,Footwear,67.9,0.0,67.9,71.12,1390.16,68,28.0,4616.95,2712.95
2025-10-15,P100,Everyday Sneakers,Footwear,70.34,0.05,66.82,74.47,1596.71,87,28.0,5813.63,3377.63
2025-10-16,P100,Everyday Sneakers,Footwear,69.84,0.05,66.34,67.48,1392.75,86,28.0,5705.66,3297.66
2025-10-17,P100,Everyday Sneakers,Footwear,68.45,0.15,58.18,70.02,883.31,98,28.0,5701.82,2957.82
2025-10-18,P100,Everyday Sneakers,Footwear,70.45,0.1,63.4,66.86,1521.14,106,28.0,6720.47,3752.47
2025-10-19,P100,Everyday Sneakers,Footwear,70.07,0.0,70.07,67.01,941.29,84,28.0,5886.09,3534.09
2025-10-20,P100,Everyday Sneakers,Footwear,66.98,0.0,66.98,69.26,1589.65,74,28.0,4956.37,2884.37
2025-10-21,P100,Everyday Sneakers,Footwear,70.87,0.0,70.87,72.27,1961.04,74,28.0,5244.34,3172.34
2025-10-22,P100,Everyday Sneakers,Footwear,70.83,0.05,67.29,73.36,1026.22,77,28.0,5181.23,3025.23
2025-10-23,P100,Everyday Sneakers,Footwear,70.34,0.05,66.82,68.72,1382.36,88,28.0,5880.08,3416.08
2025-10-24,P100,Everyday Sneakers,Footwear,70.71,0.2,56.57,71.2,1567.13,104,28.0,5883.34,2971.34
2025-10-25,P100,Everyday Sneakers,Footwear,69.03,0.0,69.03,72.93,1397.23,88,28.0,6074.55,3610.55
2025-10-26,P100,Everyday Sneakers,Footwear,72.61,0.0,72.61,72.59,2275.87,80,28.0,5808.68,3568.68
2025-10-27,P100,Everyday Sneakers,Footwear,69.34,0.0,69.34,72.23,1458.04,73,28.0,5061.99,3017.99
2025-10-28,P100,Everyday Sneakers,Footwear,69.04,0.05,65.59,72.08,1036.38,92,28.0,6034.09,3458.09
2025-10-29,P100,Everyday Sneakers,Footwear,70.15,0.2,56.12,71.12,1502.42,111,28.0,6229.58,3121.58
2025-10-30,P100,Everyday Sneakers,Footwear,70.7,0.0,70.7,72.37,1164.56,70,28.0,4948.96,2988.96
2025-10-31,P100,Everyday Sneakers,Footwear,69.75,0.15,59.28,71.16,1163.99,117,28.0,6936.17,3660.17
2025-11-01,P100,Everyday Sneakers,Footwear,68.1,0.0,68.1,70.97,1435.7,101,28.0,6878.51,4050.51
2025-11-02,P100,Everyday Sneakers,Footwear,71.83,0.0,71.83,73.75,1645.45,93,28.0,6680.02,4076.02
2025-11-03,P100,Everyday Sneakers,Footwear,71.19,0.1,64.07,68.92,1291.25,122,28.0,7816.84,4400.84
2025-11-04,P100,Everyday Sneakers,Footwear,70.83,0.15,60.21,71.97,1404.84,161,28.0,9693.16,5185.16
2025-11-05,P100,Everyday Sneakers,Footwear,71.62,0.15,60.88,71.14,1240.73,116,28.0,7061.95,3813.95
2025-11-06,P100,Everyday Sneakers,Footwear,70.21,0.05,66.7,73.82,908.84,112,28.0,7470.02,4334.02
2025-11-07,P100,Everyday Sneakers,Footwear,68.94,0.0,68.94,74.22,1104.68,106,28.0,7307.56,4339.56
2025-11-08,P100,Everyday Sneakers,Footwear,67.74,0.2,54.19,74.88,1516.95,196,28.0,10621.14,5133.14
2025-11-09,P100,Everyday Sneakers,Footwear,70.7,0.2,56.56,73.74,1183.37,176,28.0,9954.18,5026.18
2025-11-10,P100,Everyday Sneakers,Footwear,69.36,0.2,55.48,70.74,1550.08,172,28.0,9543.26,4727.26
2025-11-11,P100,Everyday Sneakers,Footwear,70.72,0.1,63.65,72.61,1149.21,152,28.0,9674.13,5418.13
2025-11-12,P100,Everyday Sneakers,Footwear,67.96,0.1,61.17,73.88,1792.45,130,28.0,7951.52,4311.52
2025-11-13,P100,Everyday Sneakers,Footwear,72.57,0.0,72.57,73.39,1310.09,93,28.0,6748.95,4144.95
2025-11-14,P100,Everyday Sneakers,Footwear,69.54,0.05,66.07,72.4,1804.43,119,28.0,7861.84,4529.84
2025-11-15,P100,Everyday Sneakers,Footwear,68.64,0.0,68.64,73.3,1535.68,124,28.0,8511.48,5039.48
2025-11-16,P100,Everyday Sneakers,Footwear,69.38,0.05,65.91,70.15,987.45,104,28.0,6854.83,3942.83
2025-11-17,P100,Everyday Sneakers,Footwear,69.96,0.0,69.96,70.98,235.98,82,28.0,5736.5,3440.5
2025-11-18,P100,Everyday Sneakers,Footwear,70.99,0.05,67.44,70.59,1429.81,97,28.0,6541.97,3825.97
2025-11-19,P100,Everyday Sneakers,Footwear,71.33,0.15,60.63,72.21,2137.28,172,28.0,10429.03,5613.03
2025-11-20,P100,Everyday Sneakers,Footwear,69.15,0.1,62.23,70.69,1182.8,135,28.0,8401.6,4621.6
2025-11-21,P100,Everyday Sneakers,Footwear,69.35,0.15,58.94,74.18,1258.88,187,28.0,11022.46,5786.46
2025-11-22,P100,Everyday Sneakers,Footwear,69.53,0.15,59.1,74.71,1428.63,185,28.0,10934.27,5754.27
2025-11-23,P100,Everyday Sneakers,Footwear,68.48,0.1,61.64,72.44,1655.88,152,28.0,9368.64,5112.64
2025-11-24,P100,Everyday Sneakers,Footwear,67.74,0.0,67.74,69.33,786.23,85,28.0,5758.2,3378.2
2025-11-25,P100,Everyday Sneakers,Footwear,69.4,0.0,69.4,71.6,486.25,95,28.0,6592.82,3932.82
2025-11-26,P100,Everyday Sneakers,Footwear,69.01,0.0,69.01,75.17,775.43,100,28.0,6900.98,4100.98
2025-11-27,P100,Everyday Sneakers,Footwear,71.24,0.0,71.24,72.54,1341.25,102,28.0,7266.6,4410.6
2025-11-28,P100,Everyday Sneakers,Footwear,70.05,0.0,70.05,70.18,1616.1,90,28.0,6304.35,3784.35
2025-11-29,P100,Everyday Sneakers,Footwear,69.44,0.0,69.44,70.49,1291.83,106,28.0,7360.75,4392.75
2025-11-30,P100,Everyday Sneakers,Footwear,67.67,0.0,67.67,70.91,902.56,118,28.0,7984.95,4680.95
2025-12-01,P100,Everyday Sneakers,Footwear,67.51,0.0,67.51,69.47,1096.13,99,28.0,6683.9,3911.9
2025-12-02,P100,Everyday Sneakers,Footwear,70.48,0.15,59.91,72.01,1223.78,155,28.0,9286.3,4946.3
2025-12-03,P100,Everyday Sneakers,Footwear,66.22,0.2,52.98,74.82,1347.64,196,28.0,10383.73,4895.73
2025-12-04,P100,Everyday Sneakers,Footwear,69.41,0.15,59.0,72.91,580.91,126,28.0,7434.03,3906.03
2025-12-05,P100,Everyday Sneakers,Footwear,68.94,0.0,68.94,73.59,1186.54,90,28.0,6204.34,3684.34
2025-12-06,P100,Everyday Sneakers,Footwear,67.07,0.2,53.65,66.65,1215.71,190,28.0,10194.0,4874.0
2025-12-07,P100,Everyday Sneakers,Footwear,68.04,0.0,68.04,73.32,1238.66,99,28.0,6735.56,3963.56
2025-12-08,P100,Everyday Sneakers,Footwear,69.25,0.05,65.79,72.19,1411.38,132,28.0,8683.74,4987.74
2025-12-09,P100,Everyday Sneakers,Footwear,67.0,0.2,53.6,69.58,1569.72,160,28.0,8576.5,4096.5
2025-12-10,P100,Everyday Sneakers,Footwear,67.23,0.0,67.23,73.74,1206.08,122,28.0,8201.77,4785.77
2025-12-11,P100,Everyday Sneakers,Footwear,68.59,0.15,58.3,73.44,1214.8,136,28.0,7929.31,4121.31
2025-12-12,P100,Everyday Sneakers,Footwear,67.26,0.0,67.26,72.02,1442.38,98,28.0,6591.04,3847.04
2025-12-13,P100,Everyday Sneakers,Footwear,67.29,0.1,60.56,70.41,804.67,143,28.0,8659.97,4655.97
2025-12-14,P100,Everyday Sneakers,Footwear,67.22,0.2,53.77,72.3,1591.28,209,28.0,11238.95,5386.95
2025-12-15,P100,Everyday Sneakers,Footwear,67.57,0.15,57.43,69.55,887.14,143,28.0,8212.68,4208.68
2025-12-16,P100,Everyday Sneakers,Footwear,67.2,0.0,67.2,68.92,1358.34,118,28.0,7930.16,4626.16
2025-12-17,P100,Everyday Sneakers,Footwear,65.97,0.1,59.38,70.47,1422.94,149,28.0,8847.23,4675.23
2025-12-18,P100,Everyday Sneakers,Footwear,66.07,0.0,66.07,68.65,1310.59,124,28.0,8193.18,4721.18
2025-12-19,P100,Everyday Sneakers,Footwear,65.08,0.2,52.06,72.76,1244.91,212,28.0,11037.39,5101.39
2025-12-20,P100,Everyday Sneakers,Footwear,66.86,0.0,66.86,70.48,716.47,97,28.0,6485.86,3769.86
2025-12-21,P100,Everyday Sneakers,Footwear,68.82,0.0,68.82,69.86,800.88,101,28.0,6950.34,4122.34
2025-12-22,P100,Everyday Sneakers,Footwear,67.38,0.0,67.38,69.34,1436.07,117,28.0,7884.04,4608.04
2025-12-23,P100,Everyday Sneakers,Footwear,67.93,0.0,67.93,73.2,915.67,111,28.0,7539.92,4431.92
2025-12-24,P100,Everyday Sneakers,Footwear,68.86,0.2,55.09,72.61,788.17,175,28.0,9640.13,4740.13
2025-12-25,P100,Everyday Sneakers,Footwear,69.07,0.0,69.07,70.74,1221.63,105,28.0,7252.5,4312.5
2025-12-26,P100,Everyday Sneakers,Footwear,67.7,0.0,67.7,69.92,1284.67,113,28.0,7650.08,4486.08
2025-12-27,P100,Everyday Sneakers,Footwear,66.46,0.05,63.13,75.24,660.28,149,28.0,9406.77,5234.77
2025-12-28,P100,Everyday Sneakers,Footwear,66.29,0.0,66.29,71.21,1316.76,139,28.0,9214.85,5322.85
2025-12-29,P100,Everyday Sneakers,Footwear,68.6,0.0,68.6,72.09,456.05,123,28.0,8438.12,4994.12
2025-12-30,P100,Everyday Sneakers,Footwear,67.56,0.2,54.05,71.93,860.84,175,28.0,9458.82,4558.82
2025-12-31,P100,Everyday Sneakers,Footwear,67.22,0.1,60.5,70.52,1690.43,130,28.0,7865.12,4225.12
2026-01-01,P100,Everyday Sneakers,Footwear,68.18,0.0,68.18,69.99,1226.64,75,28.0,5113.35,3013.35
2026-01-02,P100,Everyday Sneakers,Footwear,67.54,0.0,67.54,69.13,1533.42,77,28.0,5200.89,3044.89
2026-01-03,P100,Everyday Sneakers,Footwear,66.94,0.15,56.9,69.64,1721.03,145,28.0,8249.94,4189.94
2026-01-04,P100,Everyday Sneakers,Footwear,65.97,0.2,52.77,71.94,1493.07,169,28.0,8918.52,4186.52
2026-01-05,P100,Everyday Sneakers,Footwear,66.47,0.2,53.18,67.05,1439.85,127,28.0,6753.38,3197.38
2026-01-06,P100,Everyday Sneakers,Footwear,67.63,0.15,57.48,73.7,903.95,130,28.0,7472.61,3832.61
2026-01-07,P100,Everyday Sneakers,Footwear,68.85,0.2,55.08,71.6,1049.36,147,28.0,8097.09,3981.09
2026-01-08,P100,Everyday Sneakers,Footwear,66.6,0.0,66.6,68.32,1267.84,77,28.0,5128.33,2972.33
2026-01-09,P100,Everyday Sneakers,Footwear,66.71,0.0,66.71,70.2,1218.13,79,28.0,5270.34,3058.34
2026-01-10,P100,Everyday Sneakers,Footwear,67.71,0.0,67.71,68.13,1198.98,84,28.0,5687.41,3335.41
2026-01-11,P100,Everyday Sneakers,Footwear,65.19,0.1,58.67,68.39,1742.23,128,28.0,7510.22,3926.22
2026-01-12,P100,Everyday Sneakers,Footwear,67.18,0.15,57.11,69.65,1249.1,143,28.0,8166.14,4162.14
2026-01-13,P100,Everyday Sneakers,Footwear,65.7,0.2,52.56,66.49,802.5,140,28.0,7358.19,3438.19
2026-01-14,P100,Everyday Sneakers,Footwear,64.78,0.05,61.54,68.3,2154.86,97,28.0,5969.3,3253.3
2026-01-15,P100,Everyday Sneakers,Footwear,66.51,0.05,63.19,67.1,1122.38,102,28.0,6444.98,3588.98
2026-01-16,P100,Everyday Sneakers,Footwear,63.37,0.2,50.7,72.18,1136.76,175,28.0,8872.19,3972.19
2026-01-17,P100,Everyday Sneakers,Footwear,67.43,0.05,64.06,68.6,1090.85,90,28.0,5765.4,3245.4
2026-01-18,P100,Everyday Sneakers,Footwear,66.92,0.0,66.92,67.08,1345.57,94,28.0,6290.57,3658.57
2026-01-19,P100,Everyday Sneakers,Footwear,65.45,0.0,65.45,69.77,818.18,102,28.0,6675.92,3819.92
2026-01-20,P100,Everyday Sneakers,Footwear,64.35,0.0,64.35,71.93,1705.85,105,28.0,6756.57,3816.57
2026-01-21,P100,Everyday Sneakers,Footwear,64.87,0.0,64.87,67.69,1326.38,96,28.0,6227.65,3539.65
2026-01-22,P100,Everyday Sneakers,Footwear,65.88,0.0,65.88,68.16,780.89,86,28.0,5665.36,3257.36
2026-01-23,P100,Everyday Sneakers,Footwear,67.07,0.1,60.37,66.12,1231.76,106,28.0,6398.8,3430.8
2026-01-24,P100,Everyday Sneakers,Footwear,66.06,0.0,66.06,70.89,1482.37,95,28.0,6275.52,3615.52
2026-01-25,P100,Everyday Sneakers,Footwear,66.71,0.0,66.71,66.99,1092.28,102,28.0,6804.71,3948.71
2026-01-26,P100,Everyday Sneakers,Footwear,65.26,0.15,55.47,66.92,1077.18,129,28.0,7155.79,3543.79
2026-01-27,P100,Everyday Sneakers,Footwear,65.14,0.0,65.14,70.04,1526.37,117,28.0,7621.65,4345.65
2026-01-28,P100,Everyday Sneakers,Footwear,68.58,0.0,68.58,68.22,876.57,81,28.0,5555.33,3287.33
2026-01-29,P100,Everyday Sneakers,Footwear,65.01,0.1,58.51,66.23,921.32,118,28.0,6904.41,3600.41
2026-01-30,P100,Everyday Sneakers,Footwear,64.27,0.2,51.42,66.4,2311.44,167,28.0,8586.81,3910.81
2026-01-31,P100,Everyday Sneakers,Footwear,65.83,0.0,65.83,65.69,1914.19,118,28.0,7767.81,4463.81
2026-02-01,P100,Everyday Sneakers,Footwear,66.08,0.2,52.87,68.18,896.28,195,28.0,10309.22,4849.22
2026-02-02,P100,Everyday Sneakers,Footwear,66.69,0.05,63.36,67.92,422.9,91,28.0,5765.7,3217.7
2026-02-03,P100,Everyday Sneakers,Footwear,66.53,0.05,63.2,69.57,726.88,107,28.0,6762.71,3766.71
2026-02-04,P100,Everyday Sneakers,Footwear,66.92,0.05,63.57,64.8,1297.15,105,28.0,6674.89,3734.89
2026-02-05,P100,Everyday Sneakers,Footwear,65.29,0.05,62.03,67.0,1182.17,107,28.0,6636.97,3640.97
2026-02-06,P100,Everyday Sneakers,Footwear,64.96,0.15,55.22,66.73,1285.71,148,28.0,8171.95,4027.95
2026-02-07,P100,Everyday Sneakers,Footwear,65.27,0.0,65.27,67.58,608.47,107,28.0,6983.64,3987.64
2026-02-08,P100,Everyday Sneakers,Footwear,65.63,0.0,65.63,67.42,1645.86,91,28.0,5972.52,3424.52
2026-02-09,P100,Everyday Sneakers,Footwear,63.21,0.15,53.73,67.28,1361.26,145,28.0,7790.76,3730.76
2026-02-10,P100,Everyday Sneakers,Footwear,66.44,0.0,66.44,68.82,1474.23,95,28.0,6311.43,3651.43
2026-02-11,P100,Everyday Sneakers,Footwear,63.04,0.0,63.04,69.24,1532.04,99,28.0,6241.04,3469.04
2026-02-12,P100,Everyday Sneakers,Footwear,66.44,0.2,53.16,68.57,1861.17,155,28.0,8239.15,3899.15
2026-02-13,P100,Everyday Sneakers,Footwear,65.34,0.1,58.81,67.14,897.76,127,28.0,7468.82,3912.82
2026-02-14,P100,Everyday Sneakers,Footwear,66.33,0.15,56.38,67.14,1379.05,151,28.0,8513.76,4285.76
2026-02-15,P100,Everyday Sneakers,Footwear,67.44,0.15,57.32,65.93,1303.95,161,28.0,9228.91,4720.91
2026-02-16,P100,Everyday Sneakers,Footwear,63.8,0.0,63.8,64.64,566.42,95,28.0,6061.22,3401.22
2026-02-17,P100,Everyday Sneakers,Footwear,64.27,0.0,64.27,67.94,1069.04,103,28.0,6620.26,3736.26
2026-02-18,P100,Everyday Sneakers,Footwear,65.29,0.0,65.29,67.9,1471.05,95,28.0,6202.22,3542.22
2026-02-19,P100,Everyday Sneakers,Footwear,65.46,0.0,65.46,67.37,797.09,101,28.0,6611.26,3783.26
2026-02-20,P100,Everyday Sneakers,Footwear,64.35,0.15,54.7,69.05,1668.68,159,28.0,8696.92,4244.92
2026-02-21,P100,Everyday Sneakers,Footwear,65.89,0.05,62.59,67.75,1166.52,124,28.0,7761.26,4289.26
2026-02-22,P100,Everyday Sneakers,Footwear,66.78,0.0,66.78,65.59,1078.17,92,28.0,6143.44,3567.44
2026-02-23,P100,Everyday Sneakers,Footwear,64.42,0.2,51.54,67.73,1951.21,203,28.0,10462.55,4778.55
2026-02-24,P100,Everyday Sneakers,Footwear,63.76,0.05,60.57,67.68,1811.96,117,28.0,7086.6,3810.6
2026-02-25,P100,Everyday Sneakers,Footwear,65.89,0.0,65.89,66.85,917.12,97,28.0,6391.64,3675.64
2026-02-26,P100,Everyday Sneakers,Footwear,63.88,0.05,60.69,67.27,1668.82,112,28.0,6796.98,3660.98
2026-02-27,P100,Everyday Sneakers,Footwear,64.43,0.1,57.98,65.85,1090.63,111,28.0,6436.11,3328.11
2026-02-28,P100,Everyday Sneakers,Footwear,66.4,0.0,66.4,65.49,912.74,98,28.0,6507.01,3763.01
2026-03-01,P100,Everyday Sneakers,Footwear,67.18,0.1,60.46,66.0,1522.88,122,28.0,7376.67,3960.67
2026-03-02,P100,Everyday Sneakers,Footwear,65.94,0.2,52.75,66.43,1130.86,169,28.0,8915.18,4183.18
2026-03-03,P100,Everyday Sneakers,Footwear,64.98,0.0,64.98,67.07,249.82,105,28.0,6822.58,3882.58
2026-03-04,P100,Everyday Sneakers,Footwear,62.23,0.05,59.12,65.05,1669.13,120,28.0,7094.73,3734.73
2026-03-05,P100,Everyday Sneakers,Footwear,64.2,0.1,57.78,67.8,608.26,141,28.0,8147.52,4199.52
2026-03-06,P100,Everyday Sneakers,Footwear,65.97,0.0,65.97,64.0,1090.08,86,28.0,5673.16,3265.16
2026-03-07,P100,Everyday Sneakers,Footwear,67.13,0.2,53.71,63.07,1154.71,156,28.0,8378.03,4010.03
2026-03-08,P100,Everyday Sneakers,Footwear,67.69,0.0,67.69,63.66,1877.52,104,28.0,7040.07,4128.07
2026-03-09,P100,Everyday Sneakers,Footwear,64.73,0.15,55.02,64.56,841.14,143,28.0,7867.61,3863.61
2026-03-10,P100,Everyday Sneakers,Footwear,64.69,0.0,64.69,62.19,1163.32,82,28.0,5304.39,3008.39
2026-03-11,P100,Everyday Sneakers,Footwear,65.31,0.2,52.25,64.38,2020.35,173,28.0,9039.24,4195.24
2026-03-12,P100,Everyday Sneakers,Footwear,66.58,0.0,66.58,62.82,1064.57,94,28.0,6258.25,3626.25
2026-03-13,P100,Everyday Sneakers,Footwear,65.07,0.0,65.07,63.77,1196.91,93,28.0,6051.31,3447.31
2026-03-14,P100,Everyday Sneakers,Footwear,66.57,0.05,63.24,64.7,1202.48,116,28.0,7335.92,4087.92
2026-03-15,P100,Everyday Sneakers,Footwear,65.52,0.0,65.52,66.17,1268.1,106,28.0,6944.76,3976.76
2026-03-16,P100,Everyday Sneakers,Footwear,67.44,0.0,67.44,65.34,1189.59,95,28.0,6406.7,3746.7
2026-03-17,P100,Everyday Sneakers,Footwear,68.59,0.0,68.59,67.03,618.46,91,28.0,6241.72,3693.72
2026-03-18,P100,Everyday Sneakers,Footwear,68.49,0.0,68.49,66.54,1361.43,89,28.0,6095.82,3603.82
2026-03-19,P100,Everyday Sneakers,Footwear,66.65,0.15,56.66,64.36,1195.64,142,28.0,8045.18,4069.18
2026-03-20,P100,Everyday Sneakers,Footwear,65.73,0.05,62.44,64.31,810.31,111,28.0,6931.24,3823.24
2026-03-21,P100,Everyday Sneakers,Footwear,67.39,0.0,67.39,67.3,1331.63,111,28.0,7480.34,4372.34
2026-03-22,P100,Everyday Sneakers,Footwear,67.15,0.0,67.15,65.5,1108.9,127,28.0,8528.0,4972.0
2026-03-23,P100,Everyday Sneakers,Footwear,66.28,0.0,66.28,66.38,1390.67,88,28.0,5832.65,3368.65
2026-03-24,P100,Everyday Sneakers,Footwear,68.26,0.05,64.85,65.48,900.06,114,28.0,7392.99,4200.99
2026-03-25,P100,Everyday Sneakers,Footwear,67.71,0.0,67.71,68.65,1537.17,99,28.0,6703.58,3931.58
